subject,trialnum,shape,label,type,correct,latency,blocktype
890488901,52,friend,friend,match,1,463,mixed
890488901,53,self,self,match,1,826,mixed
890488901,54,friend,stranger,nonmatch,1,708,mixed
890488901,55,stranger,stranger,match,1,586,mixed
890488901,56,friend,friend,match,1,528,mixed
890488901,57,self,self,match,1,484,mixed
890488901,58,stranger,self,nonmatch,1,471,mixed
890488901,59,self,friend,nonmatch,0,473,mixed
890488901,60,self,self,match,1,719,mixed
890488901,1,self,friend,nonmatch,1,1163,blocked
890488901,2,self,self,match,1,449,blocked
890488901,3,self,friend,nonmatch,1,458,blocked
890488901,4,self,self,match,1,401,blocked
890488901,5,self,self,match,1,317,blocked
890488901,6,self,self,match,1,312,blocked
890488901,7,self,self,match,1,403,blocked
890488901,8,self,self,match,1,321,blocked
890488901,9,self,self,match,1,299,blocked
890488901,10,self,self,match,1,417,blocked
890488901,11,self,self,match,1,394,blocked
890488901,12,self,self,match,1,428,blocked
890488901,13,self,stranger,nonmatch,1,454,blocked
890488901,14,self,friend,nonmatch,1,442,blocked
890488901,15,self,stranger,nonmatch,1,455,blocked
890488901,16,self,stranger,nonmatch,1,485,blocked
890488901,17,self,self,match,1,367,blocked
890488901,18,self,self,match,1,319,blocked
890488901,19,self,friend,nonmatch,1,444,blocked
890488901,20,self,self,match,1,469,blocked
890488901,21,self,stranger,nonmatch,1,742,blocked
890488901,22,self,friend,nonmatch,1,616,blocked
890488901,23,self,self,match,1,483,blocked
890488901,24,self,friend,nonmatch,1,624,blocked
890488901,25,self,friend,nonmatch,1,525,blocked
890488901,26,self,self,match,1,346,blocked
890488901,27,self,stranger,nonmatch,1,546,blocked
890488901,28,self,self,match,1,537,blocked
890488901,29,self,friend,nonmatch,1,605,blocked
890488901,30,self,self,match,1,358,blocked
890488901,31,self,stranger,nonmatch,1,409,blocked
890488901,32,self,friend,nonmatch,0,566,blocked
890488901,33,self,stranger,nonmatch,1,467,blocked
890488901,34,self,self,match,1,462,blocked
890488901,35,self,friend,nonmatch,1,490,blocked
890488901,36,self,friend,nonmatch,1,567,blocked
890488901,37,self,self,match,1,538,blocked
890488901,38,self,self,match,1,478,blocked
890488901,39,self,self,match,1,396,blocked
890488901,40,self,stranger,nonmatch,1,404,blocked
890488901,41,self,self,match,1,347,blocked
890488901,42,self,stranger,nonmatch,1,461,blocked
890488901,43,self,stranger,nonmatch,1,477,blocked
890488901,44,self,self,match,1,479,blocked
890488901,45,self,friend,nonmatch,1,463,blocked
890488901,46,self,self,match,1,486,blocked
890488901,47,self,stranger,nonmatch,1,622,blocked
890488901,48,self,self,match,1,409,blocked
890488901,49,self,stranger,nonmatch,1,471,blocked
890488901,50,self,friend,nonmatch,1,919,blocked
890488901,51,self,friend,nonmatch,1,435,blocked
890488901,52,self,self,match,1,466,blocked
890488901,53,self,self,match,1,651,blocked
890488901,54,self,stranger,nonmatch,1,525,blocked
890488901,55,self,friend,nonmatch,1,539,blocked
890488901,56,self,self,match,1,444,blocked
890488901,57,self,self,match,1,454,blocked
890488901,58,self,self,match,1,451,blocked
890488901,59,self,stranger,nonmatch,1,615,blocked
890488901,60,self,stranger,nonmatch,1,502,blocked
890488901,1,self,self,match,1,697,mixed
890488901,2,friend,friend,match,1,728,mixed
890488901,3,stranger,stranger,match,1,522,mixed
890488901,4,stranger,stranger,match,1,447,mixed
890488901,5,stranger,friend,nonmatch,1,639,mixed
890488901,6,friend,stranger,nonmatch,0,829,mixed
890488901,7,stranger,self,nonmatch,1,760,mixed
890488901,8,stranger,stranger,match,1,589,mixed
890488901,9,friend,stranger,nonmatch,1,539,mixed
890488901,10,friend,self,nonmatch,1,638,mixed
890488901,11,friend,friend,match,1,531,mixed
890488901,12,stranger,stranger,match,1,485,mixed
890488901,13,stranger,self,nonmatch,1,496,mixed
890488901,14,self,friend,nonmatch,1,481,mixed
890488901,15,friend,self,nonmatch,1,512,mixed
890488901,16,stranger,self,nonmatch,0,579,mixed
890488901,17,friend,friend,match,1,928,mixed
890488901,18,friend,friend,match,1,482,mixed
890488901,19,friend,friend,match,1,421,mixed
890488901,20,friend,self,nonmatch,1,618,mixed
890488901,21,self,self,match,1,463,mixed
890488901,22,friend,self,nonmatch,1,645,mixed
890488901,23,self,self,match,1,472,mixed
890488901,24,self,self,match,1,403,mixed
890488901,25,self,stranger,nonmatch,1,511,mixed
890488901,26,self,stranger,nonmatch,1,658,mixed
890488901,27,stranger,stranger,match,1,459,mixed
890488901,28,self,self,match,1,551,mixed
890488901,29,friend,friend,match,1,748,mixed
890488901,30,stranger,stranger,match,1,416,mixed
890488901,31,stranger,self,nonmatch,1,486,mixed
890488901,32,stranger,friend,nonmatch,1,855,mixed
890488901,33,friend,friend,match,1,469,mixed
890488901,34,self,stranger,nonmatch,1,483,mixed
890488901,35,self,self,match,1,426,mixed
890488901,36,stranger,stranger,match,1,500,mixed
890488901,37,self,stranger,nonmatch,1,544,mixed
890488901,38,self,self,match,1,532,mixed
890488901,39,self,friend,nonmatch,1,458,mixed
890488901,40,stranger,stranger,match,1,393,mixed
890488901,41,stranger,friend,nonmatch,1,449,mixed
890488901,42,friend,friend,match,1,587,mixed
890488901,43,friend,friend,match,1,444,mixed
890488901,44,stranger,stranger,match,1,441,mixed
890488901,45,stranger,friend,nonmatch,1,447,mixed
890488901,46,friend,stranger,nonmatch,1,570,mixed
890488901,47,friend,stranger,nonmatch,1,499,mixed
890488901,48,friend,self,nonmatch,1,692,mixed
890488901,49,stranger,friend,nonmatch,1,533,mixed
890488901,50,friend,friend,match,1,559,mixed
890488901,51,self,self,match,1,476,mixed
890488901,52,stranger,stranger,match,1,420,mixed
890488901,53,self,self,match,1,445,mixed
890488901,54,stranger,self,nonmatch,1,375,mixed
890488901,55,self,friend,nonmatch,1,478,mixed
890488901,56,self,friend,nonmatch,1,520,mixed
890488901,57,self,self,match,1,473,mixed
890488901,58,self,friend,nonmatch,1,470,mixed
890488901,59,friend,stranger,nonmatch,1,547,mixed
890488901,60,self,stranger,nonmatch,1,1015,mixed
164217457,1,stranger,stranger,match,1,920,mixed
164217457,2,stranger,friend,nonmatch,0,585,mixed
164217457,3,self,stranger,nonmatch,1,582,mixed
164217457,4,stranger,friend,nonmatch,1,1050,mixed
164217457,5,friend,friend,match,1,513,mixed
164217457,6,self,self,match,1,485,mixed
164217457,7,friend,friend,match,1,739,mixed
164217457,8,friend,self,nonmatch,1,602,mixed
164217457,9,self,self,match,1,395,mixed
164217457,10,friend,stranger,nonmatch,1,511,mixed
164217457,11,stranger,stranger,match,1,412,mixed
164217457,12,friend,stranger,nonmatch,1,596,mixed
164217457,13,self,friend,nonmatch,1,508,mixed
164217457,14,self,friend,nonmatch,1,612,mixed
164217457,15,self,self,match,1,430,mixed
164217457,16,stranger,stranger,match,1,732,mixed
164217457,17,self,self,match,1,617,mixed
164217457,18,stranger,stranger,match,1,522,mixed
164217457,19,friend,friend,match,1,510,mixed
164217457,20,self,self,match,1,504,mixed
164217457,21,stranger,friend,nonmatch,1,663,mixed
164217457,22,stranger,self,nonmatch,1,623,mixed
164217457,23,friend,self,nonmatch,1,480,mixed
164217457,24,stranger,stranger,match,1,504,mixed
164217457,25,stranger,self,nonmatch,1,765,mixed
164217457,26,friend,friend,match,1,653,mixed
164217457,27,friend,self,nonmatch,1,538,mixed
164217457,28,stranger,self,nonmatch,1,565,mixed
164217457,29,self,self,match,1,407,mixed
164217457,30,friend,friend,match,1,422,mixed
164217457,31,self,friend,nonmatch,1,488,mixed
164217457,32,self,stranger,nonmatch,1,512,mixed
164217457,33,friend,self,nonmatch,1,620,mixed
164217457,34,friend,friend,match,1,723,mixed
164217457,35,self,self,match,1,661,mixed
164217457,36,friend,friend,match,1,539,mixed
164217457,37,stranger,friend,nonmatch,1,743,mixed
164217457,38,stranger,stranger,match,1,529,mixed
164217457,39,stranger,stranger,match,1,868,mixed
164217457,40,friend,friend,match,1,774,mixed
164217457,41,self,friend,nonmatch,1,745,mixed
164217457,42,stranger,stranger,match,1,615,mixed
164217457,43,stranger,friend,nonmatch,1,458,mixed
164217457,44,friend,self,nonmatch,1,620,mixed
164217457,45,self,self,match,1,422,mixed
164217457,46,friend,stranger,nonmatch,1,506,mixed
164217457,47,self,stranger,nonmatch,1,518,mixed
164217457,48,stranger,stranger,match,0,496,mixed
164217457,49,friend,stranger,nonmatch,1,554,mixed
164217457,50,stranger,self,nonmatch,0,594,mixed
164217457,51,stranger,stranger,match,1,666,mixed
164217457,52,friend,stranger,nonmatch,1,422,mixed
164217457,53,self,self,match,1,402,mixed
164217457,54,friend,friend,match,0,808,mixed
164217457,55,friend,friend,match,1,574,mixed
164217457,56,self,friend,nonmatch,1,531,mixed
164217457,57,self,self,match,1,437,mixed
164217457,58,self,stranger,nonmatch,1,495,mixed
164217457,59,stranger,self,nonmatch,1,598,mixed
164217457,60,self,stranger,nonmatch,1,555,mixed
164217457,1,stranger,stranger,match,1,597,blocked
164217457,2,stranger,friend,nonmatch,1,485,blocked
164217457,3,stranger,self,nonmatch,1,568,blocked
164217457,4,stranger,friend,nonmatch,1,447,blocked
164217457,5,stranger,friend,nonmatch,1,444,blocked
164217457,6,stranger,self,nonmatch,1,629,blocked
164217457,7,stranger,friend,nonmatch,1,649,blocked
164217457,8,stranger,stranger,match,1,480,blocked
164217457,9,stranger,friend,nonmatch,1,511,blocked
164217457,10,stranger,stranger,match,1,493,blocked
164217457,11,stranger,stranger,match,1,457,blocked
164217457,12,stranger,stranger,match,1,423,blocked
164217457,13,stranger,stranger,match,1,409,blocked
164217457,14,stranger,self,nonmatch,1,400,blocked
164217457,15,stranger,friend,nonmatch,1,459,blocked
164217457,16,stranger,stranger,match,1,454,blocked
164217457,17,stranger,stranger,match,1,418,blocked
164217457,18,stranger,friend,nonmatch,1,470,blocked
164217457,19,stranger,stranger,match,1,485,blocked
164217457,20,stranger,self,nonmatch,1,568,blocked
164217457,21,stranger,stranger,match,1,439,blocked
164217457,22,stranger,friend,nonmatch,1,424,blocked
164217457,23,stranger,stranger,match,1,466,blocked
164217457,24,stranger,self,nonmatch,1,667,blocked
164217457,25,stranger,friend,nonmatch,1,560,blocked
164217457,26,stranger,stranger,match,1,486,blocked
164217457,27,stranger,stranger,match,1,491,blocked
164217457,28,stranger,self,nonmatch,1,499,blocked
164217457,29,stranger,self,nonmatch,1,467,blocked
164217457,30,stranger,stranger,match,1,526,blocked
164217457,31,stranger,stranger,match,1,549,blocked
164217457,32,stranger,friend,nonmatch,1,586,blocked
164217457,33,stranger,stranger,match,1,712,blocked
164217457,34,stranger,self,nonmatch,1,463,blocked
164217457,35,stranger,stranger,match,1,545,blocked
164217457,36,stranger,self,nonmatch,1,510,blocked
164217457,37,stranger,friend,nonmatch,1,496,blocked
164217457,38,stranger,self,nonmatch,1,886,blocked
164217457,39,stranger,stranger,match,1,840,blocked
164217457,40,stranger,stranger,match,1,478,blocked
164217457,41,stranger,self,nonmatch,1,476,blocked
164217457,42,stranger,stranger,match,1,365,blocked
164217457,43,stranger,friend,nonmatch,1,419,blocked
164217457,44,stranger,friend,nonmatch,1,658,blocked
164217457,45,stranger,stranger,match,1,367,blocked
164217457,46,stranger,self,nonmatch,1,418,blocked
164217457,47,stranger,stranger,match,1,381,blocked
164217457,48,stranger,stranger,match,0,465,blocked
164217457,49,stranger,self,nonmatch,0,361,blocked
164217457,50,stranger,stranger,match,1,561,blocked
164217457,51,stranger,stranger,match,1,863,blocked
164217457,52,stranger,self,nonmatch,1,450,blocked
164217457,53,stranger,stranger,match,1,365,blocked
164217457,54,stranger,friend,nonmatch,1,479,blocked
164217457,55,stranger,stranger,match,1,414,blocked
164217457,56,stranger,stranger,match,1,473,blocked
164217457,57,stranger,stranger,match,1,439,blocked
164217457,58,stranger,friend,nonmatch,1,429,blocked
164217457,59,stranger,self,nonmatch,1,519,blocked
164217457,60,stranger,stranger,match,1,482,blocked
164217457,1,self,stranger,nonmatch,1,568,mixed
164217457,2,stranger,friend,nonmatch,1,349,mixed
164217457,3,self,stranger,nonmatch,1,435,mixed
164217457,4,friend,friend,match,1,743,mixed
164217457,5,self,self,match,0,642,mixed
164217457,6,friend,stranger,nonmatch,1,913,mixed
164217457,7,stranger,stranger,match,1,480,mixed
164217457,8,self,self,match,1,380,mixed
164217457,9,stranger,friend,nonmatch,1,695,mixed
164217457,10,friend,self,nonmatch,1,670,mixed
164217457,11,friend,friend,match,1,622,mixed
164217457,12,stranger,stranger,match,1,506,mixed
164217457,13,self,stranger,nonmatch,1,458,mixed
164217457,14,friend,self,nonmatch,1,517,mixed
164217457,15,stranger,stranger,match,1,414,mixed
164217457,16,stranger,friend,nonmatch,1,350,mixed
164217457,17,friend,friend,match,1,501,mixed
164217457,18,self,stranger,nonmatch,1,458,mixed
164217457,19,friend,self,nonmatch,1,660,mixed
164217457,20,self,friend,nonmatch,1,497,mixed
164217457,21,self,self,match,1,478,mixed
164217457,22,stranger,self,nonmatch,1,468,mixed
164217457,23,stranger,friend,nonmatch,1,535,mixed
164217457,24,stranger,self,nonmatch,1,456,mixed
164217457,25,self,self,match,1,574,mixed
164217457,26,stranger,self,nonmatch,1,468,mixed
164217457,27,stranger,stranger,match,1,577,mixed
164217457,28,stranger,stranger,match,1,468,mixed
164217457,29,stranger,stranger,match,1,417,mixed
164217457,30,self,self,match,1,432,mixed
164217457,31,friend,stranger,nonmatch,1,511,mixed
164217457,32,self,self,match,1,351,mixed
164217457,33,self,self,match,1,480,mixed
164217457,34,self,friend,nonmatch,1,561,mixed
164217457,35,self,stranger,nonmatch,1,501,mixed
164217457,36,self,friend,nonmatch,0,397,mixed
164217457,37,friend,friend,match,1,391,mixed
164217457,38,stranger,stranger,match,0,445,mixed
164217457,39,friend,friend,match,1,520,mixed
164217457,40,stranger,friend,nonmatch,1,544,mixed
164217457,41,friend,friend,match,1,639,mixed
164217457,42,self,self,match,1,457,mixed
164217457,43,friend,friend,match,1,531,mixed
164217457,44,stranger,self,nonmatch,1,468,mixed
164217457,45,friend,stranger,nonmatch,0,413,mixed
164217457,46,self,self,match,1,356,mixed
164217457,47,self,self,match,1,433,mixed
164217457,48,friend,friend,match,1,431,mixed
164217457,49,friend,stranger,nonmatch,1,554,mixed
164217457,50,friend,self,nonmatch,1,578,mixed
164217457,51,stranger,stranger,match,1,471,mixed
164217457,52,stranger,stranger,match,1,461,mixed
164217457,53,self,friend,nonmatch,1,475,mixed
164217457,54,friend,stranger,nonmatch,1,555,mixed
164217457,55,self,friend,nonmatch,1,531,mixed
164217457,56,friend,self,nonmatch,1,486,mixed
164217457,57,friend,friend,match,1,460,mixed
164217457,58,friend,friend,match,1,443,mixed
164217457,59,stranger,self,nonmatch,1,455,mixed
164217457,60,stranger,stranger,match,1,515,mixed
164217457,1,self,stranger,nonmatch,1,489,blocked
164217457,2,self,stranger,nonmatch,1,442,blocked
164217457,3,self,stranger,nonmatch,1,414,blocked
164217457,4,self,stranger,nonmatch,1,455,blocked
164217457,5,self,self,match,1,485,blocked
164217457,6,self,self,match,1,386,blocked
164217457,7,self,stranger,nonmatch,1,482,blocked
164217457,8,self,friend,nonmatch,1,471,blocked
164217457,9,self,self,match,1,359,blocked
164217457,10,self,stranger,nonmatch,1,510,blocked
164217457,11,self,stranger,nonmatch,1,505,blocked
164217457,12,self,self,match,1,491,blocked
164217457,13,self,self,match,1,419,blocked
164217457,14,self,friend,nonmatch,1,382,blocked
164217457,15,self,self,match,1,413,blocked
164217457,16,self,self,match,1,466,blocked
164217457,17,self,self,match,1,361,blocked
164217457,18,self,friend,nonmatch,1,363,blocked
164217457,19,self,self,match,1,353,blocked
164217457,20,self,self,match,1,359,blocked
164217457,21,self,self,match,1,346,blocked
164217457,22,self,self,match,1,376,blocked
164217457,23,self,friend,nonmatch,1,538,blocked
164217457,24,self,stranger,nonmatch,1,489,blocked
164217457,25,self,stranger,nonmatch,1,429,blocked
164217457,26,self,friend,nonmatch,1,430,blocked
164217457,27,self,friend,nonmatch,1,458,blocked
164217457,28,self,stranger,nonmatch,1,496,blocked
164217457,29,self,friend,nonmatch,1,463,blocked
164217457,30,self,friend,nonmatch,1,491,blocked
164217457,31,self,friend,nonmatch,1,418,blocked
164217457,32,self,friend,nonmatch,1,388,blocked
164217457,33,self,self,match,1,412,blocked
164217457,34,self,self,match,1,375,blocked
164217457,35,self,self,match,1,376,blocked
164217457,36,self,self,match,1,375,blocked
164217457,37,self,stranger,nonmatch,1,425,blocked
164217457,38,self,friend,nonmatch,1,437,blocked
164217457,39,self,stranger,nonmatch,1,412,blocked
164217457,40,self,friend,nonmatch,1,447,blocked
164217457,41,self,friend,nonmatch,1,467,blocked
164217457,42,self,stranger,nonmatch,1,403,blocked
164217457,43,self,self,match,1,583,blocked
164217457,44,self,self,match,1,417,blocked
164217457,45,self,friend,nonmatch,1,440,blocked
164217457,46,self,self,match,1,533,blocked
164217457,47,self,stranger,nonmatch,1,583,blocked
164217457,48,self,friend,nonmatch,1,476,blocked
164217457,49,self,self,match,1,464,blocked
164217457,50,self,self,match,1,437,blocked
164217457,51,self,self,match,1,631,blocked
164217457,52,self,self,match,1,438,blocked
164217457,53,self,self,match,1,339,blocked
164217457,54,self,self,match,1,316,blocked
164217457,55,self,stranger,nonmatch,1,464,blocked
164217457,56,self,self,match,1,464,blocked
164217457,57,self,self,match,1,369,blocked
164217457,58,self,self,match,1,382,blocked
164217457,59,self,self,match,1,385,blocked
164217457,60,self,self,match,1,332,blocked
164217457,1,friend,self,nonmatch,1,571,blocked
164217457,2,friend,friend,match,1,542,blocked
164217457,3,friend,self,nonmatch,1,432,blocked
