Participant #,Trial Type,Expectancy,Shape Association,Target Accuracy,Response Time
11,Matching,Friend,Friend,1,1036
11,Matching,Friend,Friend,0,622
11,Nonmatching,Friend,Friend,1,922
11,Matching,Friend,Friend,1,616
11,Matching,Friend,Friend,1,888
11,Matching,Friend,Friend,1,715
11,Nonmatching,Friend,Friend,1,840
11,Matching,Friend,Friend,0,1049
17,Matching,Self,Self,1,1095
17,Matching,Self,Self,1,416
17,Nonmatching,Self,Friend,0,409
17,Nonmatching,Self,Self,0,453
17,Nonmatching,Self,Self,0,837
17,Matching,Self,Self,0,617
17,Nonmatching,Self,Friend,1,718
17,Matching,Self,Self,1,659
17,Matching,Self,Self,1,464
17,Nonmatching,Self,Self,1,727
17,Matching,Self,Self,1,576
17,Nonmatching,Self,Friend,1,682
17,Nonmatching,Self,Self,1,793
17,Nonmatching,Self,Friend,0,660
17,Matching,Self,Self,1,819
17,Nonmatching,Self,Self,1,638
17,Nonmatching,Self,Self,1,597
17,Nonmatching,Self,Self,1,478
17,Nonmatching,Self,Friend,0,503
17,Matching,Self,Self,1,744
17,Matching,Self,Self,1,435
17,Nonmatching,Self,Self,1,664
17,Matching,Self,Self,1,599
17,Matching,Self,Friend,0,606
17,Nonmatching,Self,Self,1,555
17,Matching,Self,Self,1,673
17,Matching,Self,Friend,0,829
17,Matching,Self,Friend,1,641
17,Nonmatching,Self,Friend,1,678
17,Matching,Self,Self,1,521
17,Matching,Self,Self,1,466
17,Nonmatching,Self,Self,1,666
17,Matching,Self,Friend,1,948
17,Matching,Self,Self,1,1067
17,Nonmatching,Self,Friend,1,552
17,Nonmatching,Self,Self,1,957
17,Nonmatching,Self,Self,1,638
17,Matching,Self,Self,1,507
17,Nonmatching,Self,Self,1,521
17,Nonmatching,Self,Friend,1,1012
17,Matching,Self,Friend,1,641
17,Matching,Self,Friend,1,553
17,Matching,Self,Friend,1,389
17,Nonmatching,Self,Self,1,597
17,Matching,Self,Friend,0,535
17,Matching,Self,Self,1,847
17,Matching,Self,Self,1,484
17,Matching,Self,Self,1,452
17,Matching,Self,Self,1,521
17,Matching,Self,Self,1,358
17,Matching,Self,Self,1,502
17,Matching,Self,Self,1,379
17,Nonmatching,Self,Friend,1,493
17,Nonmatching,Self,Self,1,859
17,Nonmatching,Self,Self,1,525
17,Nonmatching,Self,Friend,1,871
17,Matching,Self,Self,1,557
17,Matching,Self,Self,1,424
17,Matching,Self,Friend,0,448
17,Nonmatching,Self,Self,0,791
17,Matching,Self,Self,1,700
17,Nonmatching,Self,Self,1,458
17,Matching,Self,Self,1,626
17,Matching,Self,Self,1,991
17,Nonmatching,Self,Self,1,775
17,Nonmatching,Self,Self,1,457
17,Nonmatching,Self,Self,1,427
17,Matching,Self,Friend,1,1023
17,Nonmatching,Self,Self,1,734
17,Matching,Self,Self,1,688
17,Nonmatching,Self,Friend,1,433
17,Matching,Self,Self,1,587
17,Matching,Self,Self,1,392
17,Matching,Self,Friend,0,677
17,Nonmatching,Self,Self,1,700
17,Matching,Self,Self,1,449
17,Matching,Self,Self,1,392
17,Matching,Self,Friend,0,688
17,Nonmatching,Self,Self,1,697
17,Matching,Self,Self,1,634
17,Matching,Self,Self,1,471
17,Nonmatching,Self,Friend,1,624
17,Matching,Self,Self,1,491
17,Matching,Self,Friend,1,816
17,Matching,Self,Self,1,739
17,Matching,Self,Self,1,395
17,Matching,Self,Self,1,387
17,Matching,Self,Self,1,351
17,Nonmatching,Self,Self,1,620
17,Nonmatching,Self,Self,1,447
17,Matching,Self,Self,1,502
17,Matching,Self,Self,1,391
17,Nonmatching,Self,Friend,1,446
17,Matching,Self,Self,1,516
17,Matching,Self,Friend,0,788
17,Matching,Self,Self,1,397
17,Matching,Self,Self,1,410
17,Nonmatching,Self,Self,0,354
17,Matching,Self,Self,1,729
17,Nonmatching,Self,Self,1,743
17,Nonmatching,Self,Self,1,450
17,Nonmatching,Self,Friend,1,991
17,Nonmatching,Self,Self,0,1025
17,Matching,Self,Self,1,623
17,Nonmatching,Self,Self,1,493
17,Nonmatching,Self,Self,1,378
17,Matching,Self,Self,1,831
17,Nonmatching,Self,Self,1,451
17,Nonmatching,Self,Self,1,606
17,Nonmatching,Self,Self,1,413
17,Nonmatching,Self,Self,1,395
17,Matching,Self,Self,1,436
17,Matching,Self,Self,1,358
17,Nonmatching,Self,Self,0,783
17,Nonmatching,Self,Self,0,505
17,Matching,Self,Self,1,729
17,Nonmatching,Self,Self,1,467
17,Nonmatching,Self,Self,1,382
17,Nonmatching,Self,Self,1,382
17,Matching,Self,Friend,1,614
17,Matching,Self,Self,1,475
17,Matching,Self,Friend,0,526
17,Matching,Self,Self,1,453
17,Matching,Self,Self,1,330
17,Nonmatching,Self,Friend,1,442
17,Matching,Self,Self,1,748
17,Nonmatching,Self,Self,1,809
17,Matching,Self,Friend,1,822
17,Matching,Self,Friend,1,452
17,Matching,Self,Self,1,932
17,Matching,Self,Self,0,424
17,Matching,Self,Friend,0,702
17,Matching,Self,Self,1,494
17,Nonmatching,Self,Self,0,507
17,Matching,Self,Friend,0,533
17,Nonmatching,Self,Self,1,849
17,Nonmatching,Self,Self,1,369
17,Nonmatching,Self,Self,1,412
17,Matching,Self,Self,1,789
17,Nonmatching,Self,Self,1,809
17,Nonmatching,Self,Friend,0,686
17,Nonmatching,Self,Self,1,893
17,Nonmatching,Self,Friend,0,624
17,Matching,Self,Self,1,889
17,Nonmatching,Self,Friend,1,604
17,Matching,Self,Self,1,503
17,Nonmatching,Self,Self,1,998
17,Nonmatching,Self,Self,1,302
17,Matching,Self,Self,1,514
17,Nonmatching,Self,Self,1,591
17,Matching,Self,Self,1,677
17,Nonmatching,Self,Friend,1,776
17,Nonmatching,Self,Friend,1,332
17,Nonmatching,Self,Self,0,488
17,Matching,Self,Self,1,912
17,Nonmatching,Self,Self,1,451
17,Matching,Self,Self,1,559
17,Nonmatching,Self,Friend,0,649
17,Nonmatching,Self,Self,1,512
17,Matching,Self,Self,1,789
17,Nonmatching,Self,Self,1,609
17,Nonmatching,Self,Self,1,562
17,Matching,Self,Self,1,603
17,Nonmatching,Self,Self,1,572
17,Matching,Self,Friend,1,741
17,Nonmatching,Self,Friend,1,862
17,Matching,Self,Self,1,531
17,Nonmatching,Self,Self,1,817
17,Nonmatching,Self,Self,1,356
17,Matching,Self,Friend,0,390
17,Matching,Self,Friend,1,525
17,Nonmatching,Self,Self,1,505
17,Matching,Self,Self,0,1036
17,Matching,Self,Self,1,659
17,Nonmatching,Self,Self,1,889
17,Matching,Self,Self,1,672
17,Nonmatching,Self,Friend,1,577
17,Nonmatching,Self,Self,1,947
17,Matching,Self,Self,1,614
17,Nonmatching,Self,Self,1,511
17,Nonmatching,Self,Self,1,442
17,Matching,Self,Friend,1,451
17,Nonmatching,Self,Self,0,466
17,Nonmatching,Self,Friend,1,981
17,Matching,Self,Self,1,601
17,Nonmatching,Self,Self,1,542
17,Nonmatching,Self,Self,1,660
17,Matching,Self,Self,1,551
17,Matching,Self,Self,1,467
17,Matching,Self,Self,1,346
17,Nonmatching,Self,Self,1,532
17,Nonmatching,Friend,Self,1,979
17,Nonmatching,Friend,Self,1,835
17,Matching,Friend,Friend,1,588
17,Nonmatching,Friend,Self,1,554
17,Nonmatching,Friend,Friend,1,657
17,Matching,Friend,Friend,1,767
17,Nonmatching,Friend,Friend,1,748
17,Matching,Friend,Friend,1,716
17,Nonmatching,Friend,Friend,1,650
17,Nonmatching,Friend,Friend,1,629
17,Matching,Friend,Friend,1,512
17,Matching,Friend,Friend,0,393
17,Matching,Friend,Self,0,620
17,Nonmatching,Friend,Friend,0,487
17,Nonmatching,Friend,Friend,1,704
17,Matching,Friend,Friend,1,523
17,Matching,Friend,Friend,1,593
17,Nonmatching,Friend,Friend,1,680
17,Nonmatching,Friend,Friend,1,451
17,Matching,Friend,Friend,1,621
17,Nonmatching,Friend,Friend,1,427
17,Matching,Friend,Friend,1,409
17,Matching,Friend,Friend,0,309
17,Nonmatching,Friend,Friend,1,674
17,Matching,Friend,Friend,1,453
17,Nonmatching,Friend,Self,1,712
17,Matching,Friend,Self,0,672
17,Nonmatching,Friend,Self,0,388
17,Nonmatching,Friend,Friend,1,830
17,Matching,Friend,Self,1,438
17,Matching,Friend,Friend,0,526
17,Nonmatching,Friend,Friend,0,671
17,Nonmatching,Friend,Self,1,968
17,Nonmatching,Friend,Friend,0,452
17,Nonmatching,Friend,Self,1,774
17,Matching,Friend,Friend,0,351
17,Matching,Friend,Friend,1,699
17,Matching,Friend,Friend,1,570
17,Nonmatching,Friend,Friend,1,704
17,Matching,Friend,Friend,1,646
17,Nonmatching,Friend,Friend,1,446
17,Nonmatching,Friend,Friend,1,503
17,Matching,Friend,Friend,1,450
17,Matching,Friend,Self,0,364
17,Nonmatching,Friend,Self,1,503
17,Nonmatching,Friend,Friend,0,429
17,Matching,Friend,Friend,0,586
17,Nonmatching,Friend,Friend,0,802
17,Nonmatching,Friend,Friend,1,874
17,Matching,Friend,Friend,1,647
17,Nonmatching,Friend,Friend,1,629
17,Nonmatching,Friend,Friend,1,622
17,Nonmatching,Friend,Friend,1,402
17,Nonmatching,Friend,Friend,1,344
17,Nonmatching,Friend,Self,0,463
17,Matching,Friend,Self,0,605
17,Nonmatching,Friend,Friend,1,487
17,Nonmatching,Friend,Friend,1,327
17,Matching,Friend,Self,1,588
17,Nonmatching,Friend,Self,1,567
17,Matching,Friend,Self,0,425
17,Matching,Friend,Friend,0,799
17,Matching,Friend,Friend,1,658
17,Matching,Friend,Self,0,561
17,Nonmatching,Friend,Friend,1,527
17,Nonmatching,Friend,Friend,1,416
17,Matching,Friend,Friend,1,574
17,Nonmatching,Friend,Friend,1,603
17,Nonmatching,Friend,Self,1,791
17,Nonmatching,Friend,Friend,1,617
17,Nonmatching,Friend,Friend,1,510
17,Nonmatching,Friend,Friend,1,288
17,Nonmatching,Friend,Friend,1,343
17,Matching,Friend,Friend,0,367
17,Matching,Friend,Friend,1,620
17,Matching,Friend,Self,0,671
17,Matching,Friend,Friend,0,805
17,Matching,Friend,Friend,0,375
17,Matching,Friend,Friend,0,465
17,Matching,Friend,Friend,0,737
17,Matching,Friend,Friend,1,347
17,Matching,Friend,Friend,1,397
17,Matching,Friend,Friend,1,456
17,Nonmatching,Friend,Friend,1,574
17,Matching,Friend,Friend,1,383
17,Nonmatching,Friend,Friend,1,238
17,Matching,Friend,Friend,1,417
17,Nonmatching,Friend,Friend,1,373
17,Matching,Friend,Friend,0,228
17,Matching,Friend,Self,0,596
17,Nonmatching,Friend,Friend,1,531
17,Matching,Friend,Friend,1,612
17,Nonmatching,Friend,Friend,1,550
17,Matching,Friend,Friend,1,390
17,Matching,Friend,Friend,1,569
17,Nonmatching,Friend,Friend,1,385
17,Nonmatching,Friend,Friend,1,450
17,Nonmatching,Friend,Friend,1,551
17,Nonmatching,Friend,Friend,1,312
17,Matching,Friend,Friend,1,412
17,Nonmatching,Friend,Friend,1,623
17,Matching,Friend,Self,1,487
17,Nonmatching,Friend,Friend,1,585
17,Matching,Friend,Friend,0,532
17,Nonmatching,Friend,Friend,0,395
17,Nonmatching,Friend,Self,0,665
17,Matching,Friend,Friend,0,658
17,Matching,Friend,Self,1,580
17,Matching,Friend,Friend,0,457
17,Nonmatching,Friend,Friend,0,297
17,Nonmatching,Friend,Friend,1,894
17,Nonmatching,Friend,Self,0,677
17,Matching,Friend,Friend,0,504
17,Nonmatching,Friend,Friend,1,216
17,Matching,Friend,Self,0,497
17,Nonmatching,Friend,Friend,1,283
17,Matching,Friend,Friend,1,557
17,Matching,Friend,Friend,1,359
17,Matching,Friend,Friend,1,498
17,Nonmatching,Friend,Friend,1,419
17,Nonmatching,Friend,Friend,1,396
17,Matching,Friend,Friend,1,579
17,Matching,Friend,Friend,1,531
17,Matching,Friend,Friend,1,329
17,Nonmatching,Friend,Self,1,590
17,Matching,Friend,Self,1,603
17,Matching,Friend,Friend,0,652
17,Matching,Friend,Self,0,641
17,Matching,Friend,Self,1,592
17,Nonmatching,Friend,Friend,1,616
17,Nonmatching,Friend,Friend,1,460
17,Nonmatching,Friend,Friend,1,355
17,Nonmatching,Friend,Friend,1,350
17,Nonmatching,Friend,Self,0,523
17,Matching,Friend,Friend,1,682
17,Matching,Friend,Friend,1,444
17,Nonmatching,Friend,Self,0,356
17,Matching,Friend,Friend,0,418
17,Matching,Friend,Friend,0,587
17,Nonmatching,Friend,Self,0,866
17,Nonmatching,Friend,Friend,1,945
17,Matching,Friend,Friend,1,700
17,Matching,Friend,Friend,1,546
17,Nonmatching,Friend,Self,1,506
17,Nonmatching,Friend,Self,1,418
17,Matching,Friend,Self,1,462
17,Matching,Friend,Self,1,482
17,Nonmatching,Friend,Friend,1,397
17,Matching,Friend,Friend,1,977
17,Matching,Friend,Friend,1,359
17,Nonmatching,Friend,Friend,1,443
17,Matching,Friend,Self,1,650
17,Nonmatching,Friend,Friend,1,697
17,Matching,Friend,Friend,1,490
17,Matching,Friend,Friend,1,340
17,Nonmatching,Friend,Self,1,473
17,Matching,Friend,Self,0,355
17,Nonmatching,Friend,Friend,1,806
17,Nonmatching,Friend,Friend,1,504
17,Nonmatching,Friend,Friend,1,420
17,Nonmatching,Friend,Friend,1,376
17,Nonmatching,Friend,Self,1,312
17,Nonmatching,Friend,Friend,1,309
17,Matching,Friend,Friend,1,518
17,Nonmatching,Friend,Friend,1,505
17,Matching,Friend,Friend,1,469
17,Nonmatching,Friend,Friend,1,557
17,Matching,Friend,Friend,0,429
17,Matching,Friend,Self,0,674
17,Nonmatching,Friend,Friend,1,665
17,Matching,Friend,Friend,1,725
17,Matching,Friend,Friend,1,374
17,Nonmatching,Friend,Friend,1,445
17,Matching,Friend,Self,1,659
17,Nonmatching,Friend,Friend,1,502
17,Matching,Friend,Friend,1,256
17,Nonmatching,Friend,Friend,1,643
17,Nonmatching,Friend,Friend,1,423
17,Matching,Friend,Friend,1,483
17,Nonmatching,Friend,Friend,1,483
17,Matching,Friend,Self,1,501
17,Matching,Friend,Friend,0,444
17,Matching,Friend,Friend,1,256
17,Nonmatching,Friend,Self,1,787
21,Nonmatching,Self,Friend,1,1073
21,Matching,Self,Self,1,962
21,Nonmatching,Self,Self,1,745
21,Nonmatching,Self,Self,1,585
21,Matching,Self,Friend,1,928
21,Nonmatching,Self,Self,1,657
21,Matching,Self,Self,1,899
21,Nonmatching,Self,Self,0,674
21,Matching,Self,Friend,0,766
21,Nonmatching,Self,Self,1,872
21,Matching,Self,Friend,0,797
21,Nonmatching,Self,Friend,0,710
21,Matching,Self,Self,0,818
21,Matching,Self,Self,1,314
21,Matching,Self,Self,0,283
21,Matching,Self,Self,0,882
21,Nonmatching,Self,Self,0,786
21,Nonmatching,Self,Self,1,904
21,Matching,Self,Self,1,769
21,Matching,Self,Friend,0,674
21,Nonmatching,Self,Friend,0,735
21,Matching,Self,Self,1,892
21,Matching,Self,Self,0,893
21,Nonmatching,Self,Friend,0,755
21,Nonmatching,Self,Self,1,897
21,Matching,Self,Self,0,382
21,Nonmatching,Self,Self,0,487
21,Matching,Self,Friend,1,705
21,Matching,Self,Self,1,719
21,Nonmatching,Self,Friend,1,584
21,Matching,Self,Friend,0,822
21,Matching,Self,Self,1,662
21,Nonmatching,Self,Friend,1,904
21,Matching,Self,Self,1,712
21,Matching,Self,Self,1,531
21,Matching,Self,Self,1,645
21,Nonmatching,Self,Friend,1,898
21,Nonmatching,Self,Self,1,1082
21,Nonmatching,Self,Self,0,272
21,Matching,Self,Self,1,798
21,Nonmatching,Self,Self,1,594
21,Nonmatching,Self,Self,0,699
21,Matching,Self,Friend,1,840
21,Nonmatching,Self,Self,1,1052
21,Matching,Self,Self,1,1001
21,Matching,Self,Friend,0,882
21,Matching,Self,Self,1,719
21,Nonmatching,Self,Self,1,685
21,Matching,Self,Self,1,938
21,Matching,Self,Self,1,1094
21,Matching,Self,Self,1,856
21,Matching,Self,Self,1,590
21,Matching,Self,Friend,0,670
21,Nonmatching,Self,Self,0,703
21,Matching,Self,Self,1,942
21,Nonmatching,Self,Self,1,751
21,Matching,Self,Self,1,984
21,Nonmatching,Self,Self,1,756
21,Nonmatching,Self,Self,1,1007
21,Matching,Self,Self,0,620
21,Matching,Self,Self,0,915
21,Nonmatching,Self,Self,1,782
21,Matching,Self,Self,1,874
21,Matching,Self,Self,1,863
21,Nonmatching,Self,Self,1,750
21,Matching,Self,Self,1,1008
21,Nonmatching,Self,Self,1,400
21,Matching,Self,Friend,1,1048
21,Matching,Self,Self,0,1050
21,Nonmatching,Self,Self,0,438
21,Matching,Self,Self,1,421
21,Matching,Self,Friend,0,772
21,Matching,Self,Self,1,530
21,Matching,Self,Self,0,886
21,Matching,Self,Self,0,444
21,Matching,Self,Friend,0,1025
21,Matching,Self,Self,1,956
21,Nonmatching,Self,Friend,0,405
21,Matching,Self,Friend,1,823
21,Nonmatching,Self,Self,0,627
21,Nonmatching,Self,Self,1,879
21,Nonmatching,Self,Self,0,840
21,Nonmatching,Self,Friend,1,672
21,Nonmatching,Self,Friend,1,568
21,Nonmatching,Self,Friend,0,942
21,Nonmatching,Self,Friend,0,565
21,Matching,Self,Self,1,830
21,Matching,Self,Self,1,825
21,Nonmatching,Self,Self,1,444
21,Matching,Self,Self,0,884
21,Nonmatching,Self,Self,0,258
21,Nonmatching,Self,Self,1,756
21,Matching,Self,Self,1,330
21,Nonmatching,Self,Self,1,204
21,Nonmatching,Self,Self,1,667
21,Nonmatching,Self,Self,1,1095
21,Nonmatching,Self,Self,0,801
21,Nonmatching,Self,Self,1,763
21,Matching,Self,Self,1,943
21,Nonmatching,Self,Self,1,716
21,Matching,Self,Self,1,549
21,Matching,Self,Self,0,772
21,Nonmatching,Self,Friend,1,800
21,Nonmatching,Self,Self,0,967
21,Matching,Self,Self,0,804
21,Nonmatching,Self,Self,1,751
21,Matching,Self,Self,0,784
21,Nonmatching,Self,Friend,0,836
21,Nonmatching,Self,Friend,0,503
21,Nonmatching,Self,Friend,1,932
21,Matching,Self,Self,1,1030
21,Nonmatching,Self,Self,0,1016
21,Nonmatching,Friend,Friend,1,735
21,Nonmatching,Friend,Self,0,559
21,Nonmatching,Friend,Self,0,437
21,Matching,Friend,Friend,1,870
21,Matching,Friend,Friend,1,753
21,Nonmatching,Friend,Self,1,1068
21,Matching,Friend,Self,0,797
21,Matching,Friend,Self,0,1029
21,Nonmatching,Friend,Friend,1,945
21,Nonmatching,Friend,Friend,0,667
21,Matching,Friend,Friend,1,492
21,Matching,Friend,Friend,1,612
21,Matching,Friend,Friend,1,847
21,Nonmatching,Friend,Friend,0,457
21,Nonmatching,Friend,Self,1,281
21,Matching,Friend,Friend,0,428
21,Matching,Friend,Friend,0,365
21,Nonmatching,Friend,Friend,1,638
21,Nonmatching,Friend,Friend,1,992
21,Nonmatching,Friend,Friend,0,1034
21,Nonmatching,Friend,Friend,1,914
21,Matching,Friend,Friend,1,620
21,Nonmatching,Friend,Friend,1,719
21,Nonmatching,Friend,Friend,0,974
21,Matching,Friend,Friend,1,642
21,Matching,Friend,Self,0,600
21,Nonmatching,Friend,Friend,1,441
21,Nonmatching,Friend,Friend,0,754
21,Matching,Friend,Friend,1,806
21,Matching,Friend,Self,1,767
21,Nonmatching,Friend,Friend,0,963
21,Nonmatching,Friend,Self,1,948
21,Nonmatching,Friend,Friend,1,404
21,Matching,Friend,Friend,0,448
21,Nonmatching,Friend,Self,1,259
21,Matching,Friend,Friend,0,276
21,Nonmatching,Friend,Friend,0,783
21,Nonmatching,Friend,Friend,1,907
21,Nonmatching,Friend,Friend,1,458
21,Matching,Friend,Friend,1,554
21,Nonmatching,Friend,Friend,1,735
21,Matching,Friend,Friend,0,714
21,Matching,Friend,Friend,0,238
21,Nonmatching,Friend,Friend,0,981
21,Nonmatching,Friend,Friend,0,536
21,Matching,Friend,Friend,1,229
21,Nonmatching,Friend,Self,0,201
21,Matching,Friend,Friend,0,414
21,Matching,Friend,Self,1,632
21,Matching,Friend,Friend,1,533
21,Matching,Friend,Friend,1,701
21,Nonmatching,Friend,Friend,0,780
21,Nonmatching,Friend,Self,0,347
21,Nonmatching,Friend,Friend,1,998
21,Nonmatching,Friend,Friend,1,350
21,Matching,Friend,Friend,1,828
21,Nonmatching,Friend,Friend,1,866
21,Nonmatching,Friend,Friend,1,876
21,Matching,Friend,Friend,0,426
21,Matching,Friend,Friend,1,478
21,Matching,Friend,Friend,1,539
21,Matching,Friend,Self,1,399
21,Matching,Friend,Friend,1,1004
21,Nonmatching,Friend,Friend,0,497
21,Nonmatching,Friend,Self,0,823
21,Nonmatching,Friend,Friend,1,496
21,Nonmatching,Friend,Friend,1,647
21,Nonmatching,Friend,Friend,1,606
21,Nonmatching,Friend,Friend,1,751
21,Matching,Friend,Friend,1,583
21,Nonmatching,Friend,Self,0,1047
21,Matching,Friend,Self,1,1063
21,Nonmatching,Friend,Self,0,700
21,Nonmatching,Friend,Friend,1,808
21,Matching,Friend,Friend,1,363
21,Matching,Friend,Self,1,617
21,Matching,Friend,Self,1,544
21,Nonmatching,Friend,Self,1,719
21,Matching,Friend,Friend,1,304
21,Nonmatching,Friend,Friend,0,308
21,Matching,Friend,Self,1,880
21,Nonmatching,Friend,Self,1,845
21,Nonmatching,Friend,Friend,0,297
21,Matching,Friend,Friend,1,769
21,Nonmatching,Friend,Self,0,491
21,Nonmatching,Friend,Friend,0,369
21,Nonmatching,Friend,Friend,0,861
21,Nonmatching,Friend,Self,0,927
21,Nonmatching,Friend,Friend,0,839
21,Matching,Friend,Friend,1,480
21,Matching,Friend,Friend,1,719
21,Nonmatching,Friend,Self,0,807
21,Matching,Friend,Self,0,367
21,Nonmatching,Friend,Friend,1,776
21,Nonmatching,Friend,Friend,0,601
21,Matching,Friend,Friend,1,973
21,Matching,Friend,Friend,0,585
21,Matching,Friend,Friend,0,518
21,Matching,Friend,Friend,0,322
21,Nonmatching,Friend,Friend,1,304
21,Matching,Friend,Friend,0,728
21,Matching,Friend,Friend,1,318
21,Nonmatching,Friend,Friend,0,812
24,Nonmatching,Self,Self,1,669
24,Matching,Self,Friend,1,962
24,Matching,Self,Self,1,722
24,Matching,Self,Self,1,505
24,Nonmatching,Self,Self,1,596
24,Nonmatching,Self,Self,1,605
24,Nonmatching,Self,Self,1,507
24,Nonmatching,Self,Self,1,500
24,Matching,Self,Self,1,518
24,Matching,Self,Self,1,379
24,Matching,Self,Friend,0,537
24,Matching,Self,Self,1,559
24,Nonmatching,Self,Friend,1,947
24,Nonmatching,Self,Self,0,790
24,Nonmatching,Self,Self,0,774
24,Matching,Self,Friend,1,476
24,Matching,Self,Self,1,669
24,Nonmatching,Self,Friend,0,533
24,Matching,Self,Self,1,619
24,Matching,Self,Self,1,507
24,Nonmatching,Self,Self,1,764
24,Nonmatching,Self,Self,1,658
24,Matching,Self,Self,1,612
24,Matching,Self,Friend,0,741
24,Nonmatching,Self,Self,0,607
24,Matching,Self,Friend,0,706
24,Nonmatching,Self,Self,0,886
24,Nonmatching,Self,Self,0,1094
24,Nonmatching,Self,Self,1,569
24,Matching,Self,Self,1,703
24,Nonmatching,Self,Self,1,678
24,Nonmatching,Self,Friend,0,760
24,Matching,Self,Self,1,628
24,Matching,Self,Self,1,480
24,Matching,Self,Self,1,436
24,Matching,Self,Self,1,385
24,Matching,Self,Friend,0,599
24,Nonmatching,Self,Friend,0,606
24,Matching,Self,Self,1,504
24,Nonmatching,Self,Self,0,505
24,Matching,Self,Self,1,768
24,Nonmatching,Self,Self,1,654
24,Nonmatching,Self,Friend,0,583
24,Nonmatching,Self,Self,1,684
24,Matching,Self,Self,1,582
24,Nonmatching,Self,Friend,1,763
24,Matching,Self,Self,1,805
24,Matching,Self,Self,1,578
24,Matching,Self,Friend,0,577
24,Matching,Self,Self,1,569
24,Matching,Self,Friend,1,886
24,Matching,Self,Friend,1,705
24,Matching,Self,Friend,1,488
24,Matching,Self,Self,1,687
24,Nonmatching,Self,Self,1,823
24,Nonmatching,Self,Friend,0,617
24,Nonmatching,Self,Friend,1,819
24,Matching,Self,Self,1,733
24,Nonmatching,Self,Self,1,732
24,Matching,Self,Self,1,607
24,Matching,Self,Self,1,394
24,Matching,Self,Friend,0,686
24,Nonmatching,Self,Self,0,662
24,Matching,Self,Self,1,718
24,Nonmatching,Self,Friend,0,627
24,Matching,Self,Self,1,568
24,Matching,Self,Self,1,435
24,Matching,Self,Self,1,461
24,Matching,Self,Friend,0,562
24,Matching,Self,Self,1,448
24,Matching,Self,Self,1,614
24,Nonmatching,Self,Friend,1,876
24,Matching,Self,Self,1,732
24,Nonmatching,Self,Self,1,1002
24,Nonmatching,Self,Self,1,488
24,Nonmatching,Self,Friend,1,863
24,Nonmatching,Self,Self,1,495
24,Matching,Self,Self,1,570
24,Nonmatching,Self,Self,1,801
24,Matching,Self,Friend,0,936
24,Matching,Self,Friend,1,827
24,Nonmatching,Self,Friend,0,594
24,Nonmatching,Self,Self,1,804
24,Matching,Self,Self,1,684
24,Nonmatching,Self,Self,1,679
24,Nonmatching,Self,Self,1,591
24,Matching,Self,Friend,1,1071
24,Matching,Self,Self,1,789
24,Nonmatching,Self,Self,1,888
24,Matching,Self,Self,1,771
24,Nonmatching,Self,Friend,1,964
24,Matching,Self,Self,1,623
24,Nonmatching,Self,Self,1,630
24,Nonmatching,Self,Self,1,893
24,Nonmatching,Self,Self,1,531
24,Matching,Self,Self,1,582
24,Nonmatching,Self,Self,1,691
